Date,Hour,Demand,Temp_F
11/05/2022,13,10631.9,64
12/05/2022,13,11159.0,69
13/05/2022,13,11794.1,71
14/05/2022,13,11513.8,80
15/05/2022,13,11646.4,70
16/05/2022,13,13349.6,73
17/05/2022,13,11067.0,70
18/05/2022,13,9405.0,64
19/05/2022,13,12512.6,55
20/05/2022,13,11087.4,63
21/05/2022,13,13696.5,69
22/05/2022,13,15493.2,80
23/05/2022,13,12558.5,67
24/05/2022,13,10498.6,62
25/05/2022,13,10327.0,66
26/05/2022,13,10665.7,68
27/05/2022,13,12693.2,73
28/05/2022,13,12522.8,71
29/05/2022,13,10537.8,71
30/05/2022,13,11823.8,81
31/05/2022,13,15021.3,76
01/06/2022,13,12947.8,61
02/06/2022,13,12758.6,66
03/06/2022,13,12400.0,64
04/06/2022,13,10377.5,69
05/06/2022,13,9370.9,69
06/06/2022,13,12161.1,74
07/06/2022,13,12225.0,77
08/06/2022,13,13500.7,72
09/06/2022,13,13712.4,74
10/06/2022,13,11708.3,72
11/06/2022,13,11396.3,73
12/06/2022,13,11339.6,73
13/06/2022,13,14195.1,79
14/06/2022,13,13448.5,75
15/06/2022,13,13444.8,72
16/06/2022,13,12741.8,69
17/06/2022,13,14873.8,79
18/06/2022,13,11007.9,64
19/06/2022,13,9681.3,62
20/06/2022,13,11258.4,73
21/06/2022,13,12155.5,69
22/06/2022,13,12617.2,63
23/06/2022,13,12722.7,71
24/06/2022,13,12421.9,73
25/06/2022,13,14125.4,82
26/06/2022,13,15471.7,85
27/06/2022,13,15683.3,73
28/06/2022,13,12965.5,73
29/06/2022,13,14400.6,77
30/06/2022,13,14742.5,76
01/07/2022,13,16969.6,86
02/07/2022,13,16191.6,78
03/07/2022,13,13548.5,78
04/07/2022,13,13560.5,79
05/07/2022,13,16115.9,75
06/07/2022,13,15973.9,80
07/07/2022,13,14858.2,76
08/07/2022,13,15130.4,79
09/07/2022,13,13095.6,76
10/07/2022,13,11864.5,74
11/07/2022,13,15163.0,80
12/07/2022,13,16774.7,83
13/07/2022,13,17535.6,82
14/07/2022,13,16952.8,77
15/07/2022,13,14701.7,78
16/07/2022,13,14646.8,79
17/07/2022,13,15257.7,83
18/07/2022,13,17562.1,78
19/07/2022,13,18323.5,85
20/07/2022,13,20667.8,88
21/07/2022,13,20832.4,88
22/07/2022,13,20233.7,88
23/07/2022,13,19140.3,87
24/07/2022,13,19509.3,91
25/07/2022,13,20481.2,83
26/07/2022,13,16804.4,76
27/07/2022,13,15989.6,79
28/07/2022,13,18430.1,83
29/07/2022,13,18703.5,85
30/07/2022,13,15315.2,82
31/07/2022,13,15642.8,80
01/08/2022,13,18653.8,79
02/08/2022,13,19507.5,83
03/08/2022,13,18101.4,80
04/08/2022,13,20853.9,89
05/08/2022,13,21629.3,87
06/08/2022,13,19360.4,88
07/08/2022,13,19588.5,90
08/08/2022,13,21633.0,90
09/08/2022,13,22325.1,89
10/08/2022,13,18141.4,74
11/08/2022,13,17137.7,75
12/08/2022,13,15966.3,76
13/08/2022,13,12989.1,72
14/08/2022,13,12906.1,77
15/08/2022,13,15174.6,78
16/08/2022,13,15231.5,78
17/08/2022,13,14460.7,75
18/08/2022,13,13914.8,76
19/08/2022,13,16236.7,85
20/08/2022,13,16360.1,84
21/08/2022,13,15431.0,82
22/08/2022,13,16558.0,71
23/08/2022,13,16792.5,74
24/08/2022,13,17381.4,78
25/08/2022,13,17694.0,82
26/08/2022,13,17968.0,83
27/08/2022,13,14731.2,76
28/08/2022,13,13848.2,73
29/08/2022,13,17521.9,82
30/08/2022,13,19175.8,84
31/08/2022,13,17922.6,79
01/09/2022,13,14431.4,74
02/09/2022,13,11447.9,68
03/09/2022,13,12246.2,74
04/09/2022,13,14017.1,78
05/09/2022,13,14211.0,68
06/09/2022,13,14856.0,63
07/09/2022,13,14098.3,69
08/09/2022,13,13252.9,71
09/09/2022,13,13010.4,72
10/09/2022,13,12626.5,79
