Date,Hr_End,DA_Demand,Dry_Bulb
12/04/2023,20,12869.0,72
12/04/2023,21,12924.0,68
12/04/2023,22,11842.3,65
12/04/2023,23,10943.2,60
12/04/2023,24,9802.1,59
13/04/2023,1,9280.4,57
13/04/2023,2,9222.8,56
13/04/2023,3,9268.2,53
13/04/2023,4,9157.7,53
13/04/2023,5,9819.0,52
13/04/2023,6,9974.7,52
13/04/2023,7,11118.8,53
13/04/2023,8,11236.3,54
13/04/2023,9,10856.5,60
13/04/2023,10,9910.8,66
13/04/2023,11,9465.7,72
13/04/2023,12,9475.1,76
13/04/2023,13,9535.3,78
13/04/2023,14,10045.1,80
13/04/2023,15,10340.9,83
13/04/2023,16,11548.4,82
13/04/2023,17,12644.9,82
13/04/2023,18,13497.0,83
13/04/2023,19,14102.5,84
13/04/2023,20,14023.8,82
13/04/2023,21,13727.0,78
13/04/2023,22,13137.4,75
13/04/2023,23,11637.6,72
13/04/2023,24,9896.5,69
14/04/2023,1,9959.9,68
14/04/2023,2,9551.0,68
14/04/2023,3,9486.7,64
14/04/2023,4,9473.6,65
14/04/2023,5,9671.1,65
14/04/2023,6,9906.4,63
14/04/2023,7,11105.7,60
14/04/2023,8,11641.0,62
14/04/2023,9,11172.4,66
14/04/2023,10,10974.1,73
14/04/2023,11,11201.6,78
14/04/2023,12,11441.5,81
14/04/2023,13,11494.4,82
14/04/2023,14,11874.8,84
14/04/2023,15,11908.9,82
14/04/2023,16,12095.1,82
14/04/2023,17,13095.4,80
14/04/2023,18,13531.8,78
14/04/2023,19,13980.3,74
14/04/2023,20,13971.1,71
14/04/2023,21,13426.7,67
14/04/2023,22,12640.8,64
14/04/2023,23,11556.4,62
14/04/2023,24,10664.1,60
15/04/2023,1,10315.2,58
15/04/2023,2,10176.8,57
15/04/2023,3,9798.4,55
15/04/2023,4,9593.0,54
15/04/2023,5,9983.0,52
15/04/2023,6,10020.2,52
15/04/2023,7,9869.6,50
15/04/2023,8,9908.7,51
15/04/2023,9,10368.4,53
15/04/2023,10,10123.5,55
15/04/2023,11,9907.9,58
15/04/2023,12,9886.7,60
15/04/2023,13,9743.4,62
15/04/2023,14,9638.8,65
15/04/2023,15,9474.2,66
15/04/2023,16,9760.0,67
15/04/2023,17,10558.5,67
15/04/2023,18,11453.5,64
15/04/2023,19,12127.5,63
15/04/2023,20,12333.9,60
15/04/2023,21,12115.7,59
15/04/2023,22,11438.5,58
15/04/2023,23,11099.2,58
15/04/2023,24,10107.4,58
16/04/2023,1,10057.8,57
16/04/2023,2,9745.9,56
16/04/2023,3,9479.1,56
16/04/2023,4,9360.2,55
16/04/2023,5,9438.5,55
16/04/2023,6,9324.1,55
16/04/2023,7,9645.0,54
16/04/2023,8,9592.0,54
16/04/2023,9,10216.3,55
16/04/2023,10,10404.4,55
16/04/2023,11,10309.4,56
16/04/2023,12,10222.0,57
16/04/2023,13,10276.6,59
16/04/2023,14,10031.3,60
16/04/2023,15,9597.6,61
16/04/2023,16,10130.0,61
16/04/2023,17,10908.7,61
16/04/2023,18,11859.5,61
16/04/2023,19,12624.4,60
16/04/2023,20,12563.1,59
16/04/2023,21,12591.7,58
16/04/2023,22,12082.3,56
16/04/2023,23,11066.9,55
16/04/2023,24,9952.1,55
17/04/2023,1,9604.5,54
17/04/2023,2,9767.8,54
17/04/2023,3,9584.8,53
17/04/2023,4,9393.5,53
17/04/2023,5,9786.1,52
17/04/2023,6,10117.6,52
17/04/2023,7,11230.3,52
17/04/2023,8,12091.3,51
17/04/2023,9,12166.5,51
17/04/2023,10,12275.4,52
17/04/2023,11,12230.0,52
17/04/2023,12,12334.6,52
17/04/2023,13,12324.1,52
17/04/2023,14,12387.4,52
17/04/2023,15,12257.1,52
17/04/2023,16,12142.2,52
17/04/2023,17,12411.6,53
17/04/2023,18,12654.5,53
17/04/2023,19,12924.3,53
17/04/2023,20,12943.2,53
17/04/2023,21,12672.3,53
17/04/2023,22,12219.0,53
17/04/2023,23,10900.7,52
17/04/2023,24,9898.3,52
18/04/2023,1,9683.1,52
18/04/2023,2,9700.5,51
18/04/2023,3,9774.7,50
18/04/2023,4,9600.3,50
18/04/2023,5,9607.0,49
18/04/2023,6,10417.0,48
18/04/2023,7,11487.0,48
18/04/2023,8,11655.6,48
18/04/2023,9,11241.5,49
18/04/2023,10,10603.5,51
18/04/2023,11,10173.3,51
18/04/2023,12,10221.2,52
18/04/2023,13,10283.2,52
18/04/2023,14,10364.8,51
18/04/2023,15,10389.0,52
18/04/2023,16,10562.5,53
18/04/2023,17,11492.9,54
18/04/2023,18,12190.5,54
18/04/2023,19,12891.6,53
18/04/2023,20,13240.3,51
18/04/2023,21,13025.8,49
18/04/2023,22,12458.5,49
18/04/2023,23,11436.3,48
18/04/2023,24,10318.7,48
19/04/2023,1,9582.2,47
19/04/2023,2,9579.6,47
19/04/2023,3,9616.2,45
19/04/2023,4,9457.1,44
19/04/2023,5,10026.3,42
19/04/2023,6,10694.4,42
19/04/2023,7,11702.8,41
19/04/2023,8,11921.4,41
19/04/2023,9,11197.5,42
19/04/2023,10,10522.1,45
19/04/2023,11,9903.2,46
19/04/2023,12,9939.2,47
19/04/2023,13,9635.0,47
19/04/2023,14,9753.6,48
19/04/2023,15,9435.8,49
19/04/2023,16,9694.4,50
19/04/2023,17,10572.1,49
19/04/2023,18,11640.0,49
19/04/2023,19,12558.9,49
19/04/2023,20,12878.1,47
19/04/2023,21,12815.8,46
19/04/2023,22,12431.4,45
19/04/2023,23,11470.9,44
19/04/2023,24,10512.8,42
20/04/2023,1,9854.3,41
20/04/2023,2,9676.3,40
20/04/2023,3,9570.9,40
20/04/2023,4,9611.7,41
20/04/2023,5,10008.6,40
20/04/2023,6,10745.3,40
20/04/2023,7,11896.6,40
20/04/2023,8,12278.9,40
20/04/2023,9,11587.0,42
20/04/2023,10,9862.3,45
20/04/2023,11,9369.6,47
20/04/2023,12,8979.2,49
20/04/2023,13,8917.8,52
20/04/2023,14,8875.9,55
20/04/2023,15,8820.4,56
20/04/2023,16,8862.4,59
20/04/2023,17,10186.7,60
20/04/2023,18,11457.1,60
20/04/2023,19,12391.7,60
20/04/2023,20,12681.1,58
20/04/2023,21,12680.1,56
20/04/2023,22,12287.5,54
20/04/2023,23,11146.9,52
20/04/2023,24,10354.4,50
21/04/2023,1,9430.3,50
21/04/2023,2,9605.5,49
21/04/2023,3,9571.0,47
21/04/2023,4,9600.4,47
21/04/2023,5,9946.6,46
21/04/2023,6,10556.4,45
21/04/2023,7,11663.6,45
21/04/2023,8,12041.0,45
21/04/2023,9,11598.7,47
21/04/2023,10,9261.6,49
21/04/2023,11,8707.2,51
21/04/2023,12,8686.1,53
21/04/2023,13,8807.3,56
21/04/2023,14,8712.0,58
21/04/2023,15,8735.8,61
21/04/2023,16,9019.6,62
21/04/2023,17,10114.5,61
21/04/2023,18,11144.0,60
21/04/2023,19,11966.5,58
21/04/2023,20,12294.7,55
21/04/2023,21,12116.5,52
21/04/2023,22,11711.0,50
21/04/2023,23,10783.9,49
21/04/2023,24,9698.5,49
22/04/2023,1,9690.3,48
22/04/2023,2,9711.2,47
22/04/2023,3,9611.1,47
22/04/2023,4,9126.0,46
22/04/2023,5,9843.8,46
22/04/2023,6,10047.3,46
22/04/2023,7,10163.7,46
22/04/2023,8,10233.8,46
22/04/2023,9,10683.4,47
22/04/2023,10,10863.9,49
22/04/2023,11,10229.9,50
22/04/2023,12,9944.7,52
22/04/2023,13,9904.1,53
22/04/2023,14,9611.5,55
22/04/2023,15,9617.6,55
22/04/2023,16,10275.2,55
22/04/2023,17,10788.6,54
22/04/2023,18,11405.6,53
22/04/2023,19,11783.6,52
22/04/2023,20,11741.5,51
22/04/2023,21,11817.9,50
22/04/2023,22,11830.2,50
22/04/2023,23,11136.2,50
22/04/2023,24,10323.1,49
23/04/2023,1,9436.1,50
23/04/2023,2,9442.1,49
23/04/2023,3,8942.6,49
23/04/2023,4,8552.3,49
23/04/2023,5,8781.3,49
23/04/2023,6,8774.7,49
23/04/2023,7,9182.5,49
23/04/2023,8,9532.9,49
23/04/2023,9,10623.0,49
23/04/2023,10,11311.9,49
23/04/2023,11,11798.8,50
23/04/2023,12,11798.3,50
23/04/2023,13,12004.3,50
23/04/2023,14,11825.5,51
23/04/2023,15,11413.6,50
23/04/2023,16,11303.1,50
23/04/2023,17,12020.9,51
23/04/2023,18,12426.0,51
23/04/2023,19,12561.2,50
23/04/2023,20,12381.0,50
23/04/2023,21,12263.6,49
23/04/2023,22,11892.9,48
23/04/2023,23,10938.0,48
23/04/2023,24,9871.3,47
24/04/2023,1,8975.9,47
24/04/2023,2,8857.8,47
24/04/2023,3,8945.4,45
24/04/2023,4,8765.9,45
24/04/2023,5,9001.6,45
24/04/2023,6,9787.5,44
24/04/2023,7,10963.1,44
24/04/2023,8,11771.2,44
24/04/2023,9,11681.2,45
24/04/2023,10,11574.2,47
24/04/2023,11,11530.2,49
24/04/2023,12,11189.6,50
24/04/2023,13,11123.7,52
24/04/2023,14,11134.9,53
24/04/2023,15,11072.4,53
24/04/2023,16,11231.9,54
24/04/2023,17,11800.4,55
24/04/2023,18,12488.2,54
24/04/2023,19,12872.8,53
24/04/2023,20,12817.5,51
24/04/2023,21,12598.9,50
24/04/2023,22,12263.6,49
24/04/2023,23,11447.3,48
24/04/2023,24,9644.1,47
25/04/2023,1,10004.5,46
25/04/2023,2,9870.9,45
25/04/2023,3,9799.8,44
25/04/2023,4,9724.0,43
25/04/2023,5,9997.3,42
25/04/2023,6,10547.3,42
25/04/2023,7,11505.3,42
25/04/2023,8,12074.0,43
25/04/2023,9,11515.8,46
25/04/2023,10,10709.7,49
25/04/2023,11,9766.7,50
25/04/2023,12,9962.3,52
25/04/2023,13,9977.9,53
25/04/2023,14,10045.3,55
25/04/2023,15,10070.0,55
25/04/2023,16,10544.9,54
25/04/2023,17,11731.7,54
25/04/2023,18,12679.9,54
25/04/2023,19,13135.0,53
25/04/2023,20,13323.9,52
25/04/2023,21,13262.4,50
25/04/2023,22,12861.6,49
25/04/2023,23,11837.2,47
25/04/2023,24,10800.0,47
26/04/2023,1,9911.5,45
26/04/2023,2,9658.6,44
26/04/2023,3,9531.2,43
26/04/2023,4,9591.4,42
26/04/2023,5,9771.9,41
26/04/2023,6,10676.7,42
26/04/2023,7,11360.9,41
26/04/2023,8,11615.6,42
26/04/2023,9,11083.7,45
26/04/2023,10,10818.8,46
26/04/2023,11,9822.7,49
26/04/2023,12,9539.8,50
26/04/2023,13,9244.6,52
26/04/2023,14,9395.7,53
26/04/2023,15,9403.7,55
26/04/2023,16,10061.7,55
26/04/2023,17,11411.7,54
26/04/2023,18,12093.9,54
26/04/2023,19,12676.2,53
26/04/2023,20,12904.3,51
26/04/2023,21,12825.2,49
26/04/2023,22,12192.1,48
26/04/2023,23,11132.8,46
26/04/2023,24,10271.6,46
27/04/2023,1,10023.3,46
27/04/2023,2,10222.3,46
27/04/2023,3,10028.1,45
27/04/2023,4,10045.5,45
27/04/2023,5,9837.1,45
27/04/2023,6,10838.1,45
27/04/2023,7,11937.9,45
27/04/2023,8,12784.3,45
27/04/2023,9,12473.1,47
27/04/2023,10,12195.1,48
27/04/2023,11,11900.8,50
27/04/2023,12,11492.1,50
27/04/2023,13,10840.0,51
27/04/2023,14,10888.3,51
27/04/2023,15,10470.6,53
27/04/2023,16,10954.1,54
27/04/2023,17,11537.3,54
27/04/2023,18,12231.3,55
27/04/2023,19,12888.7,55
27/04/2023,20,13044.9,53
27/04/2023,21,13000.5,51
27/04/2023,22,12582.7,49
27/04/2023,23,11405.3,48
27/04/2023,24,10739.2,46
28/04/2023,1,10150.4,45
28/04/2023,2,10105.4,44
28/04/2023,3,9894.0,43
28/04/2023,4,9912.2,43
28/04/2023,5,10102.8,42
28/04/2023,6,10752.2,42
28/04/2023,7,11576.1,42
28/04/2023,8,11666.7,43
28/04/2023,9,11447.2,46
28/04/2023,10,10084.3,49
28/04/2023,11,9394.6,51
28/04/2023,12,9128.9,54
28/04/2023,13,8780.3,57
28/04/2023,14,9230.9,59
28/04/2023,15,9328.7,60
28/04/2023,16,9917.4,60
28/04/2023,17,10864.7,59
28/04/2023,18,11828.1,57
28/04/2023,19,12289.2,56
28/04/2023,20,12277.6,54
28/04/2023,21,12344.5,53
28/04/2023,22,12309.1,52
28/04/2023,23,11291.1,51
28/04/2023,24,10003.7,50
29/04/2023,1,10190.2,50
29/04/2023,2,10367.9,49
29/04/2023,3,9849.9,48
29/04/2023,4,9692.3,48
29/04/2023,5,9835.2,48
29/04/2023,6,9677.0,47
29/04/2023,7,10127.6,47
29/04/2023,8,10387.9,47
29/04/2023,9,11006.0,48
29/04/2023,10,11578.5,49
29/04/2023,11,11398.2,50
29/04/2023,12,11258.9,51
29/04/2023,13,11227.8,52
29/04/2023,14,11278.0,52
29/04/2023,15,11185.9,53
29/04/2023,16,11177.4,53
29/04/2023,17,11791.0,53
29/04/2023,18,12289.9,52
29/04/2023,19,12634.4,51
29/04/2023,20,12268.2,50
29/04/2023,21,11926.8,48
29/04/2023,22,12142.2,48
29/04/2023,23,10972.8,47
29/04/2023,24,10146.0,47
30/04/2023,1,9503.7,48
30/04/2023,2,9833.5,48
30/04/2023,3,9340.2,48
30/04/2023,4,9241.4,48
30/04/2023,5,9292.5,47
30/04/2023,6,9527.5,48
30/04/2023,7,9705.5,48
30/04/2023,8,9862.1,48
30/04/2023,9,10853.6,48
30/04/2023,10,11477.3,49
30/04/2023,11,11634.6,50
30/04/2023,12,11716.4,50
30/04/2023,13,11660.6,50
30/04/2023,14,11457.3,51
30/04/2023,15,11426.5,51
30/04/2023,16,11437.3,51
30/04/2023,17,11914.7,51
30/04/2023,18,12484.9,51
30/04/2023,19,12513.7,51
30/04/2023,20,12477.3,50
30/04/2023,21,12160.8,51
30/04/2023,22,11498.0,51
30/04/2023,23,10464.8,52
30/04/2023,24,9419.3,52
01/05/2023,1,9033.3,53
01/05/2023,2,8975.7,54
01/05/2023,3,8674.6,54
01/05/2023,4,8684.2,55
01/05/2023,5,9003.9,54
01/05/2023,6,9556.3,56
01/05/2023,7,10900.2,55
01/05/2023,8,11985.4,54
01/05/2023,9,11066.6,53
01/05/2023,10,10511.2,53
01/05/2023,11,9909.2,52
01/05/2023,12,9458.5,55
01/05/2023,13,9316.6,57
01/05/2023,14,9460.1,60
01/05/2023,15,9356.1,60
01/05/2023,16,10050.7,60
01/05/2023,17,11155.5,61
01/05/2023,18,12447.0,59
01/05/2023,19,12852.8,58
01/05/2023,20,13345.1,56
01/05/2023,21,12983.8,54
01/05/2023,22,12131.3,52
01/05/2023,23,11071.3,50
01/05/2023,24,9681.7,48
02/05/2023,1,9911.7,47
02/05/2023,2,9792.0,46
02/05/2023,3,9854.0,46
02/05/2023,4,9846.5,45
02/05/2023,5,9844.2,44
02/05/2023,6,10371.6,45
02/05/2023,7,11069.6,45
02/05/2023,8,11720.7,47
02/05/2023,9,12204.8,49
02/05/2023,10,11747.2,51
02/05/2023,11,11652.0,52
02/05/2023,12,11751.4,52
02/05/2023,13,12010.9,52
02/05/2023,14,11799.9,51
02/05/2023,15,11601.4,50
02/05/2023,16,11784.3,51
02/05/2023,17,12188.7,52
02/05/2023,18,12650.2,52
02/05/2023,19,12905.6,51
02/05/2023,20,12786.3,51
02/05/2023,21,12667.5,49
02/05/2023,22,12404.5,48
02/05/2023,23,11172.2,48
02/05/2023,24,9892.5,47
03/05/2023,1,9733.8,46
03/05/2023,2,9691.4,45
03/05/2023,3,9331.3,45
03/05/2023,4,9140.8,44
03/05/2023,5,9554.8,43
03/05/2023,6,10238.9,43
03/05/2023,7,11092.8,43
03/05/2023,8,11385.6,45
03/05/2023,9,11830.3,47
03/05/2023,10,10962.8,49
03/05/2023,11,11291.9,51
03/05/2023,12,11596.3,52
03/05/2023,13,11448.3,51
03/05/2023,14,11486.2,51
03/05/2023,15,11287.4,52
03/05/2023,16,11396.6,52
03/05/2023,17,11684.6,52
03/05/2023,18,12292.5,53
03/05/2023,19,12382.1,52
03/05/2023,20,12221.9,50
03/05/2023,21,12189.2,49
03/05/2023,22,12037.6,48
03/05/2023,23,10863.1,47
03/05/2023,24,9639.8,47
04/05/2023,1,9479.1,46
04/05/2023,2,9560.7,46
04/05/2023,3,9496.8,46
04/05/2023,4,9470.0,45
04/05/2023,5,9716.3,44
04/05/2023,6,9908.1,44
04/05/2023,7,11015.9,44
04/05/2023,8,12164.4,44
04/05/2023,9,12336.4,44
04/05/2023,10,12212.8,45
04/05/2023,11,12151.2,47
04/05/2023,12,12099.6,47
04/05/2023,13,11983.7,48
04/05/2023,14,11629.7,49
04/05/2023,15,11399.3,49
04/05/2023,16,11421.9,50
04/05/2023,17,11746.5,51
04/05/2023,18,12030.1,51
04/05/2023,19,12287.7,51
04/05/2023,20,12453.7,50
04/05/2023,21,12739.0,49
04/05/2023,22,12396.0,49
04/05/2023,23,11073.0,49
04/05/2023,24,9632.9,48
05/05/2023,1,9841.0,47
05/05/2023,2,10443.1,48
05/05/2023,3,10096.5,46
05/05/2023,4,10110.2,46
05/05/2023,5,10214.4,46
05/05/2023,6,10573.2,46
05/05/2023,7,11226.9,45
05/05/2023,8,11350.2,46
05/05/2023,9,11465.8,48
05/05/2023,10,11366.5,49
05/05/2023,11,11146.4,50
05/05/2023,12,10971.7,52
05/05/2023,13,10967.4,53
05/05/2023,14,10895.4,54
05/05/2023,15,10552.4,56
05/05/2023,16,10533.9,57
05/05/2023,17,11149.6,57
05/05/2023,18,11257.6,58
05/05/2023,19,11800.1,58
05/05/2023,20,11907.8,56
05/05/2023,21,11968.8,54
05/05/2023,22,11726.3,52
05/05/2023,23,11103.3,51
05/05/2023,24,10398.3,51
06/05/2023,1,9157.7,50
06/05/2023,2,9555.1,49
06/05/2023,3,9440.7,48
06/05/2023,4,9181.0,47
06/05/2023,5,9349.0,46
06/05/2023,6,9391.1,46
06/05/2023,7,9454.1,45
06/05/2023,8,9370.9,49
06/05/2023,9,9036.3,54
06/05/2023,10,8079.8,59
06/05/2023,11,8203.5,64
06/05/2023,12,8127.3,67
06/05/2023,13,8186.0,69
06/05/2023,14,8074.8,70
06/05/2023,15,8138.3,71
06/05/2023,16,8382.8,73
06/05/2023,17,9102.5,73
06/05/2023,18,10396.9,73
06/05/2023,19,10945.2,72
06/05/2023,20,11471.3,71
06/05/2023,21,11286.4,67
06/05/2023,22,11091.9,63
06/05/2023,23,10438.4,61
06/05/2023,24,9738.5,59
07/05/2023,1,8716.2,58
07/05/2023,2,8953.0,57
07/05/2023,3,8780.1,56
07/05/2023,4,8664.6,54
07/05/2023,5,8668.9,53
07/05/2023,6,8462.7,51
07/05/2023,7,8353.5,51
07/05/2023,8,8540.3,54
07/05/2023,9,8482.0,59
07/05/2023,10,7891.6,64
07/05/2023,11,8125.9,68
07/05/2023,12,8020.3,71
07/05/2023,13,8048.4,73
07/05/2023,14,8072.2,74
07/05/2023,15,8304.2,75
07/05/2023,16,8468.4,76
07/05/2023,17,9692.5,76
07/05/2023,18,10717.9,76
07/05/2023,19,11487.5,74
07/05/2023,20,11586.8,72
07/05/2023,21,11831.1,70
07/05/2023,22,11074.4,68
07/05/2023,23,10483.9,65
07/05/2023,24,9526.7,64
08/05/2023,1,9389.3,61
08/05/2023,2,9304.7,59
08/05/2023,3,9368.9,59
08/05/2023,4,9346.2,58
08/05/2023,5,9382.4,57
08/05/2023,6,9638.8,56
08/05/2023,7,10650.8,55
08/05/2023,8,11287.2,57
08/05/2023,9,10897.6,61
08/05/2023,10,9673.3,63
08/05/2023,11,9203.8,66
08/05/2023,12,9351.7,69
08/05/2023,13,8969.4,70
08/05/2023,14,9256.4,71
08/05/2023,15,9387.8,72
08/05/2023,16,9496.9,73
08/05/2023,17,10766.5,72
08/05/2023,18,11961.3,71
08/05/2023,19,12633.5,70
08/05/2023,20,12869.4,67
08/05/2023,21,13142.3,64
08/05/2023,22,12311.1,62
08/05/2023,23,11160.6,60
08/05/2023,24,9792.0,57
09/05/2023,1,9711.3,54
09/05/2023,2,9594.6,53
09/05/2023,3,9467.5,52
09/05/2023,4,9203.1,50
09/05/2023,5,9495.8,47
09/05/2023,6,10127.7,48
09/05/2023,7,10727.3,46
09/05/2023,8,11199.9,49
09/05/2023,9,10717.3,52
09/05/2023,10,9316.8,55
09/05/2023,11,9019.7,57
09/05/2023,12,8901.9,58
09/05/2023,13,9081.0,59
09/05/2023,14,9388.8,59
09/05/2023,15,9387.6,60
09/05/2023,16,9996.1,61
09/05/2023,17,10700.0,61
09/05/2023,18,11573.9,61
09/05/2023,19,12519.7,61
09/05/2023,20,12717.1,60
09/05/2023,21,12740.7,58
09/05/2023,22,12208.5,53
09/05/2023,23,11208.8,51
09/05/2023,24,9874.0,49
10/05/2023,1,9452.6,48
10/05/2023,2,9255.8,46
10/05/2023,3,9440.7,45
10/05/2023,4,9414.3,43
10/05/2023,5,9281.7,43
10/05/2023,6,9563.7,43
10/05/2023,7,10611.5,42
10/05/2023,8,11026.4,46
10/05/2023,9,10151.6,51
10/05/2023,10,8809.4,56
10/05/2023,11,8647.2,60
10/05/2023,12,8386.4,64
10/05/2023,13,8244.1,66
10/05/2023,14,8315.3,67
10/05/2023,15,8532.1,70
10/05/2023,16,9196.3,71
10/05/2023,17,10091.4,71
10/05/2023,18,11128.7,72
10/05/2023,19,11938.4,71
10/05/2023,20,12340.5,70
10/05/2023,21,12398.4,66
10/05/2023,22,11570.3,64
10/05/2023,23,10631.0,61
10/05/2023,24,9414.0,58
11/05/2023,1,10294.7,58
11/05/2023,2,9967.1,56
11/05/2023,3,9791.2,53
11/05/2023,4,9468.5,53
11/05/2023,5,9447.7,53
11/05/2023,6,9527.0,51
11/05/2023,7,10405.5,51
11/05/2023,8,10752.5,54
11/05/2023,9,10174.0,59
11/05/2023,10,9767.5,64
11/05/2023,11,9358.4,68
11/05/2023,12,9115.0,73
11/05/2023,13,9121.2,75
11/05/2023,14,9490.7,77
11/05/2023,15,10123.8,78
11/05/2023,16,10833.8,78
11/05/2023,17,11331.3,79
11/05/2023,18,12603.7,77
11/05/2023,19,13394.9,75
11/05/2023,20,13646.5,74
11/05/2023,21,13504.5,70
11/05/2023,22,12908.0,67
11/05/2023,23,11567.6,64
11/05/2023,24,10452.6,63
12/05/2023,1,10114.0,62
12/05/2023,2,10197.6,60
12/05/2023,3,9871.4,59
12/05/2023,4,9441.1,57
12/05/2023,5,9682.7,58
12/05/2023,6,10140.6,56
12/05/2023,7,10764.0,55
12/05/2023,8,11467.7,60
12/05/2023,9,11262.4,62
12/05/2023,10,10775.2,64
12/05/2023,11,10749.7,69
12/05/2023,12,10683.9,74
12/05/2023,13,10572.1,78
12/05/2023,14,10822.6,80
12/05/2023,15,11110.0,82
12/05/2023,16,11932.6,83
12/05/2023,17,13008.3,82
12/05/2023,18,13701.9,83
12/05/2023,19,14326.9,81
12/05/2023,20,14435.9,79
12/05/2023,21,14135.1,73
12/05/2023,22,13572.5,71
12/05/2023,23,12487.4,68
12/05/2023,24,10885.3,67
13/05/2023,1,9918.2,66
13/05/2023,2,9528.8,66
13/05/2023,3,9112.5,66
13/05/2023,4,8706.8,64
13/05/2023,5,8699.3,64
13/05/2023,6,8982.1,63
13/05/2023,7,9281.3,63
13/05/2023,8,9662.1,65
13/05/2023,9,9759.9,67
13/05/2023,10,9312.5,70
13/05/2023,11,9306.8,72
13/05/2023,12,9215.0,73
13/05/2023,13,9206.9,75
13/05/2023,14,9349.0,77
13/05/2023,15,9335.9,78
13/05/2023,16,9613.3,78
13/05/2023,17,10488.7,78
13/05/2023,18,11735.4,77
13/05/2023,19,12161.3,76
13/05/2023,20,12254.5,74
13/05/2023,21,11989.1,71
13/05/2023,22,11459.3,69
13/05/2023,23,10499.7,66
13/05/2023,24,9385.3,63
14/05/2023,1,9504.1,61
14/05/2023,2,8506.4,58
14/05/2023,3,8182.8,55
14/05/2023,4,8033.7,52
14/05/2023,5,8001.5,51
14/05/2023,6,8166.3,50
14/05/2023,7,8554.3,49
14/05/2023,8,8355.2,51
14/05/2023,9,8180.6,53
14/05/2023,10,7700.6,55
14/05/2023,11,7521.5,57
14/05/2023,12,7323.9,59
14/05/2023,13,7319.4,61
14/05/2023,14,7337.1,63
14/05/2023,15,7484.7,64
14/05/2023,16,7654.4,65
14/05/2023,17,8507.4,66
14/05/2023,18,10484.1,66
14/05/2023,19,11170.7,65
14/05/2023,20,11577.9,63
14/05/2023,21,11923.0,61
14/05/2023,22,11580.0,59
14/05/2023,23,10518.9,56
14/05/2023,24,9417.3,54
15/05/2023,1,9745.1,52
15/05/2023,2,9608.1,50
15/05/2023,3,9283.8,47
15/05/2023,4,8981.5,48
15/05/2023,5,9746.6,46
15/05/2023,6,10418.9,46
15/05/2023,7,10824.5,45
15/05/2023,8,11144.0,49
15/05/2023,9,10321.7,53
15/05/2023,10,9805.5,58
15/05/2023,11,9214.8,62
15/05/2023,12,9084.8,65
15/05/2023,13,8596.7,66
15/05/2023,14,8696.9,69
15/05/2023,15,8740.1,71
15/05/2023,16,9299.4,72
15/05/2023,17,10401.4,72
15/05/2023,18,11409.1,72
15/05/2023,19,12400.6,71
15/05/2023,20,12503.0,70
15/05/2023,21,12282.4,67
15/05/2023,22,11556.3,64
15/05/2023,23,10828.0,62
15/05/2023,24,9091.1,60
16/05/2023,1,9061.2,59
16/05/2023,2,8995.7,59
16/05/2023,3,8712.4,58
16/05/2023,4,8627.2,58
16/05/2023,5,8935.8,57
16/05/2023,6,9278.1,57
16/05/2023,7,10199.7,56
16/05/2023,8,10830.9,58
16/05/2023,9,10370.1,59
16/05/2023,10,9452.5,62
16/05/2023,11,9210.7,65
16/05/2023,12,8980.5,69
16/05/2023,13,9021.4,71
16/05/2023,14,9442.3,74
16/05/2023,15,9984.0,76
16/05/2023,16,10353.3,77
16/05/2023,17,11504.4,76
16/05/2023,18,12807.0,76
16/05/2023,19,13645.0,74
16/05/2023,20,13549.9,72
16/05/2023,21,13157.4,69
16/05/2023,22,12672.3,66
16/05/2023,23,11437.4,63
16/05/2023,24,10100.3,62
17/05/2023,1,10453.8,61
17/05/2023,2,10117.2,60
17/05/2023,3,9729.3,59
17/05/2023,4,9419.5,57
17/05/2023,5,9617.6,54
17/05/2023,6,9840.6,51
17/05/2023,7,10589.1,49
17/05/2023,8,10927.5,48
17/05/2023,9,10206.4,50
17/05/2023,10,9101.4,51
17/05/2023,11,8492.3,52
17/05/2023,12,8106.1,53
17/05/2023,13,7492.5,55
17/05/2023,14,7540.5,55
17/05/2023,15,7573.1,56
17/05/2023,16,8248.5,56
17/05/2023,17,9481.0,56
17/05/2023,18,10865.5,55
17/05/2023,19,11535.8,54
17/05/2023,20,12030.5,52
17/05/2023,21,12070.4,49
17/05/2023,22,11950.2,46
17/05/2023,23,11012.1,44
17/05/2023,24,9458.3,42
18/05/2023,1,9311.7,41
18/05/2023,2,9095.5,40
18/05/2023,3,8968.8,39
18/05/2023,4,9105.6,38
18/05/2023,5,9442.0,37
18/05/2023,6,10072.9,35
18/05/2023,7,11121.6,35
18/05/2023,8,11355.8,40
18/05/2023,9,10424.7,45
18/05/2023,10,9287.5,49
18/05/2023,11,8554.8,51
18/05/2023,12,8521.4,54
18/05/2023,13,8092.7,56
18/05/2023,14,8113.2,58
18/05/2023,15,7545.2,60
18/05/2023,16,8231.7,61
18/05/2023,17,9624.1,61
18/05/2023,18,11150.6,61
18/05/2023,19,11782.9,61
18/05/2023,20,12413.5,58
18/05/2023,21,12593.8,55
18/05/2023,22,11658.5,52
18/05/2023,23,10628.2,50
18/05/2023,24,9444.6,50
19/05/2023,1,9348.1,48
19/05/2023,2,9010.3,47
19/05/2023,3,8762.7,46
19/05/2023,4,8716.1,45
